,concept:name,lifecycle:transition,org:resource,time:timestamp,RESOURCE,ROUND,EVENTID,ACTIVITY,STAGE,VIDEOSTART,VIDEOEND,case:concept:name,case:variant,case:variant-index,case:creator
1147,Prepare implements,complete,R_45_2A,2018-10-17 01:07:00+11:00,R_45_2A,Pre,1539738272651,Prepare implements,Operator and Patient Preparation,409,437,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1148,Drap puncture area,start,R_45_2A,2018-10-17 01:07:00+11:00,R_45_2A,Pre,1539738356828,Drap puncture area,Operator and Patient Preparation,443,471,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1149,Drap puncture area,complete,R_45_2A,2018-10-17 01:07:00+11:00,R_45_2A,Pre,1539738356828,Drap puncture area,Operator and Patient Preparation,443,471,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1150,Prepare implements,start,R_45_2A,2018-10-17 01:07:00+11:00,R_45_2A,Pre,1539738379024,Prepare implements,Operator and Patient Preparation,476,596,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1151,Prepare implements,complete,R_45_2A,2018-10-17 01:09:00+11:00,R_45_2A,Pre,1539738379024,Prepare implements,Operator and Patient Preparation,476,596,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1152,Cover probe,start,R_45_2A,2018-10-17 01:10:00+11:00,R_45_2A,Pre,1539738465609,Cover probe,Ultrasound Preparation,606,753,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1153,Cover probe,complete,R_45_2A,2018-10-17 01:12:00+11:00,R_45_2A,Pre,1539738465609,Cover probe,Ultrasound Preparation,606,753,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1154,Put sterile gel,start,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738646131,Put sterile gel,Ultrasound Preparation,798,805,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1155,Put sterile gel,complete,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738646131,Put sterile gel,Ultrasound Preparation,798,805,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1156,Position probe,start,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738659731,Position probe,Ultrasound Preparation,811,811,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1157,Position probe,complete,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738659731,Position probe,Ultrasound Preparation,811,811,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1158,Anatomic identification,start,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738664506,Anatomic identification,Locate Structures,816,816,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1159,Anatomic identification,complete,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738664506,Anatomic identification,Locate Structures,816,816,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1160,Compression identification,start,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738672001,Compression identification,Locate Structures,824,824,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1161,Compression identification,complete,R_45_2A,2018-10-17 01:13:00+11:00,R_45_2A,Pre,1539738672001,Compression identification,Locate Structures,824,824,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1162,Puncture,start,R_45_2A,2018-10-17 01:14:00+11:00,R_45_2A,Pre,1539738695264,Puncture,Venous puncture,847,933,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1163,Puncture,complete,R_45_2A,2018-10-17 01:15:00+11:00,R_45_2A,Pre,1539738695264,Puncture,Venous puncture,847,933,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1164,Puncture,start,R_45_2A,2018-10-17 01:15:00+11:00,R_45_2A,Pre,1539738788842,Puncture,Venous puncture,940,997,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1165,Puncture,complete,R_45_2A,2018-10-17 01:16:00+11:00,R_45_2A,Pre,1539738788842,Puncture,Venous puncture,940,997,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1166,Puncture,start,R_45_2A,2018-10-17 01:16:00+11:00,R_45_2A,Pre,1539738848218,Puncture,Venous puncture,1000,1024,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1167,Puncture,complete,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738848218,Puncture,Venous puncture,1000,1024,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1168,Blood return,start,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738873720,Blood return,Venous puncture,1025,1025,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1169,Blood return,complete,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738873720,Blood return,Venous puncture,1025,1025,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1170,Drop probe,start,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738877119,Drop probe,Install Guidewire,1029,1029,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1171,Drop probe,complete,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738877119,Drop probe,Install Guidewire,1029,1029,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1172,Remove syringe,start,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738878735,Remove syringe,Install Guidewire,1030,1030,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1173,Remove syringe,complete,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738878735,Remove syringe,Install Guidewire,1030,1030,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1174,Guidewire install,start,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738882735,Guidewire install,Install Guidewire,1034,1034,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1175,Guidewire install,complete,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738882735,Guidewire install,Install Guidewire,1034,1034,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1176,Check wire in short axis,start,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738911228,Check wire in short axis,Install Guidewire,1063,1063,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1177,Check wire in short axis,complete,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738911228,Check wire in short axis,Install Guidewire,1063,1063,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1178,Check wire in long axis,start,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738925522,Check wire in long axis,Install Guidewire,1077,1077,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1179,Check wire in long axis,complete,R_45_2A,2018-10-17 01:17:00+11:00,R_45_2A,Pre,1539738925522,Check wire in long axis,Install Guidewire,1077,1077,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1180,Puncture,start,R_45_2A,2018-10-17 01:18:00+11:00,R_45_2A,Pre,1539738988161,Puncture,Venous puncture,1093,1124,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1181,Puncture,complete,R_45_2A,2018-10-17 01:18:00+11:00,R_45_2A,Pre,1539738988161,Puncture,Venous puncture,1093,1124,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1182,Drop probe,start,R_45_2A,2018-10-17 01:18:00+11:00,R_45_2A,Pre,1539739022874,Drop probe,Install Guidewire,1128,1128,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1183,Drop probe,complete,R_45_2A,2018-10-17 01:18:00+11:00,R_45_2A,Pre,1539739022874,Drop probe,Install Guidewire,1128,1128,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1184,Remove syringe,start,R_45_2A,2018-10-17 01:18:00+11:00,R_45_2A,Pre,1539739024038,Remove syringe,Install Guidewire,1129,1129,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1185,Remove syringe,complete,R_45_2A,2018-10-17 01:18:00+11:00,R_45_2A,Pre,1539739024038,Remove syringe,Install Guidewire,1129,1129,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1186,Guidewire install,start,R_45_2A,2018-10-17 01:18:00+11:00,R_45_2A,Pre,1539739027452,Guidewire install,Install Guidewire,1133,1213,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1187,Check wire in long axis,start,R_45_2A,2018-10-17 01:19:00+11:00,R_45_2A,Pre,1539739049918,Check wire in long axis,Install Guidewire,1155,1155,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1188,Check wire in long axis,complete,R_45_2A,2018-10-17 01:19:00+11:00,R_45_2A,Pre,1539739049918,Check wire in long axis,Install Guidewire,1155,1155,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1189,Check wire in long axis,start,R_45_2A,2018-10-17 01:19:00+11:00,R_45_2A,Pre,1539739074376,Check wire in long axis,Install Guidewire,1180,1203,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1190,Guidewire install,complete,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739027452,Guidewire install,Install Guidewire,1133,1213,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1191,Check wire in long axis,complete,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739074376,Check wire in long axis,Install Guidewire,1180,1203,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1192,Wire in good position,start,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739099186,Wire in good position,Install Guidewire,1204,1204,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1193,Wire in good position,complete,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739099186,Wire in good position,Install Guidewire,1204,1204,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1194,Check wire in long axis,start,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739110043,Check wire in long axis,Install Guidewire,1215,1218,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1195,Check wire in long axis,complete,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739110043,Check wire in long axis,Install Guidewire,1215,1218,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1196,Remove trocar,start,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739118620,Remove trocar,Install Guidewire,1224,1234,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1197,Remove trocar,complete,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739118620,Remove trocar,Install Guidewire,1224,1234,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1198,Advance catheter,start,R_45_2A,2018-10-17 01:20:00+11:00,R_45_2A,Pre,1539739141494,Advance catheter,Install Catheter,1247,1272,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1199,Advance catheter,complete,R_45_2A,2018-10-17 01:21:00+11:00,R_45_2A,Pre,1539739141494,Advance catheter,Install Catheter,1247,1272,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1200,Widen pathway,start,R_45_2A,2018-10-17 01:21:00+11:00,R_45_2A,Pre,1539739173210,Widen pathway,Install Catheter,1278,1318,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1201,Widen pathway,complete,R_45_2A,2018-10-17 01:21:00+11:00,R_45_2A,Pre,1539739173210,Widen pathway,Install Catheter,1278,1318,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1202,Advance catheter,start,R_45_2A,2018-10-17 01:22:00+11:00,R_45_2A,Pre,1539739220660,Advance catheter,Install Catheter,1326,1360,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1203,Advance catheter,complete,R_45_2A,2018-10-17 01:22:00+11:00,R_45_2A,Pre,1539739220660,Advance catheter,Install Catheter,1326,1360,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1204,Remove guidewire,start,R_45_2A,2018-10-17 01:22:00+11:00,R_45_2A,Pre,1539739248871,Remove guidewire,Install Catheter,1362,1365,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1205,Remove guidewire,complete,R_45_2A,2018-10-17 01:22:00+11:00,R_45_2A,Pre,1539739248871,Remove guidewire,Install Catheter,1362,1365,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1206,Check flow and reflow,start,R_45_2A,2018-10-17 01:22:00+11:00,R_45_2A,Pre,1539739257212,Check flow and reflow,Install Catheter,1374,1390,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1207,Check flow and reflow,complete,R_45_2A,2018-10-17 01:23:00+11:00,R_45_2A,Pre,1539739257212,Check flow and reflow,Install Catheter,1374,1390,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1208,Check catheter position,start,R_45_2A,2018-10-17 01:23:00+11:00,R_45_2A,Pre,1539739268307,Check catheter position,Install Catheter,1391,1391,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1209,Check catheter position,complete,R_45_2A,2018-10-17 01:23:00+11:00,R_45_2A,Pre,1539739268307,Check catheter position,Install Catheter,1391,1391,1539739275781-video_4.5_CVC,Variant 17,17,Fluxicon Disco
1210,Position patient,start,R_46_2B,2018-10-17 01:00:00+11:00,R_46_2B,Pre,1539739506691,Position patient,Locate Structures,26,29,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1211,Position patient,complete,R_46_2B,2018-10-17 01:00:00+11:00,R_46_2B,Pre,1539739506691,Position patient,Locate Structures,26,29,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1212,Ultrasound configuration,start,R_46_2B,2018-10-17 01:00:00+11:00,R_46_2B,Pre,1539739519451,Ultrasound configuration,Ultrasound Preparation,38,87,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1213,Ultrasound configuration,complete,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739519451,Ultrasound configuration,Ultrasound Preparation,38,87,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1214,Gel in probe,start,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739564945,Gel in probe,Ultrasound Preparation,84,84,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1215,Gel in probe,complete,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739564945,Gel in probe,Ultrasound Preparation,84,84,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1216,Get in sterile clothes,start,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739586240,Get in sterile clothes,Operator and Patient Preparation,73,99,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1217,Get in sterile clothes,complete,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739586240,Get in sterile clothes,Operator and Patient Preparation,73,99,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1218,Hand washing,start,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739613585,Hand washing,Operator and Patient Preparation,100,113,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1219,Hand washing,complete,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739613585,Hand washing,Operator and Patient Preparation,100,113,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1220,Get in sterile clothes,start,R_46_2B,2018-10-17 01:01:00+11:00,R_46_2B,Pre,1539739624857,Get in sterile clothes,Operator and Patient Preparation,116,203,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1221,Get in sterile clothes,complete,R_46_2B,2018-10-17 01:03:00+11:00,R_46_2B,Pre,1539739624857,Get in sterile clothes,Operator and Patient Preparation,116,203,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1222,Prepare implements,start,R_46_2B,2018-10-17 01:03:00+11:00,R_46_2B,Pre,1539739673082,Prepare implements,Operator and Patient Preparation,204,214,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1223,Prepare implements,complete,R_46_2B,2018-10-17 01:03:00+11:00,R_46_2B,Pre,1539739673082,Prepare implements,Operator and Patient Preparation,204,214,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1224,Clean puncture area,start,R_46_2B,2018-10-17 01:03:00+11:00,R_46_2B,Pre,1539739684865,Clean puncture area,Operator and Patient Preparation,216,250,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1225,Clean puncture area,complete,R_46_2B,2018-10-17 01:04:00+11:00,R_46_2B,Pre,1539739684865,Clean puncture area,Operator and Patient Preparation,216,250,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1226,Drap puncture area,start,R_46_2B,2018-10-17 01:04:00+11:00,R_46_2B,Pre,1539739725572,Drap puncture area,Operator and Patient Preparation,257,278,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1227,Drap puncture area,complete,R_46_2B,2018-10-17 01:04:00+11:00,R_46_2B,Pre,1539739725572,Drap puncture area,Operator and Patient Preparation,257,278,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1228,Cover probe,start,R_46_2B,2018-10-17 01:04:00+11:00,R_46_2B,Pre,1539739758490,Cover probe,Ultrasound Preparation,290,401,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1229,Cover probe,complete,R_46_2B,2018-10-17 01:06:00+11:00,R_46_2B,Pre,1539739758490,Cover probe,Ultrasound Preparation,290,401,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1230,Put sterile gel,start,R_46_2B,2018-10-17 01:06:00+11:00,R_46_2B,Pre,1539739846379,Put sterile gel,Ultrasound Preparation,410,418,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1231,Put sterile gel,complete,R_46_2B,2018-10-17 01:06:00+11:00,R_46_2B,Pre,1539739846379,Put sterile gel,Ultrasound Preparation,410,418,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1232,Position probe,start,R_46_2B,2018-10-17 01:07:00+11:00,R_46_2B,Pre,1539739853547,Position probe,Ultrasound Preparation,421,426,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1233,Position probe,complete,R_46_2B,2018-10-17 01:07:00+11:00,R_46_2B,Pre,1539739853547,Position probe,Ultrasound Preparation,421,426,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1234,Anatomic identification,start,R_46_2B,2018-10-17 01:07:00+11:00,R_46_2B,Pre,1539739859761,Anatomic identification,Locate Structures,430,430,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1235,Anatomic identification,complete,R_46_2B,2018-10-17 01:07:00+11:00,R_46_2B,Pre,1539739859761,Anatomic identification,Locate Structures,430,430,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1236,Compression identification,start,R_46_2B,2018-10-17 01:07:00+11:00,R_46_2B,Pre,1539739864564,Compression identification,Locate Structures,437,437,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1237,Compression identification,complete,R_46_2B,2018-10-17 01:07:00+11:00,R_46_2B,Pre,1539739864564,Compression identification,Locate Structures,437,437,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1238,Ultrasound configuration,start,R_46_2B,2018-10-17 01:07:00+11:00,R_46_2B,Pre,1539739891847,Ultrasound configuration,Ultrasound Preparation,478,493,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1239,Ultrasound configuration,complete,R_46_2B,2018-10-17 01:08:00+11:00,R_46_2B,Pre,1539739891847,Ultrasound configuration,Ultrasound Preparation,478,493,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1240,Prepare implements,start,R_46_2B,2018-10-17 01:08:00+11:00,R_46_2B,Pre,1539739914626,Prepare implements,Operator and Patient Preparation,512,630,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1241,Prepare implements,complete,R_46_2B,2018-10-17 01:10:00+11:00,R_46_2B,Pre,1539739914626,Prepare implements,Operator and Patient Preparation,512,630,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1242,Anesthetize,start,R_46_2B,2018-10-17 01:10:00+11:00,R_46_2B,Pre,1539739999016,Anesthetize,Venous puncture,635,653,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1243,Anesthetize,complete,R_46_2B,2018-10-17 01:10:00+11:00,R_46_2B,Pre,1539739999016,Anesthetize,Venous puncture,635,653,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1244,Puncture,start,R_46_2B,2018-10-17 01:11:00+11:00,R_46_2B,Pre,1539740045795,Puncture,Venous puncture,682,759,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1245,Puncture,complete,R_46_2B,2018-10-17 01:12:00+11:00,R_46_2B,Pre,1539740045795,Puncture,Venous puncture,682,759,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1246,Blood return,start,R_46_2B,2018-10-17 01:12:00+11:00,R_46_2B,Pre,1539740126171,Blood return,Venous puncture,762,762,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1247,Blood return,complete,R_46_2B,2018-10-17 01:12:00+11:00,R_46_2B,Pre,1539740126171,Blood return,Venous puncture,762,762,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1248,Drop probe,start,R_46_2B,2018-10-17 01:12:00+11:00,R_46_2B,Pre,1539740129870,Drop probe,Install Guidewire,766,766,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1249,Drop probe,complete,R_46_2B,2018-10-17 01:12:00+11:00,R_46_2B,Pre,1539740129870,Drop probe,Install Guidewire,766,766,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
1250,Remove syringe,start,R_46_2B,2018-10-17 01:12:00+11:00,R_46_2B,Pre,1539740130994,Remove syringe,Install Guidewire,767,767,1539740347920-video_4.6_CVC,Variant 18,18,Fluxicon Disco
